transaction_id,account_id,merchant_name,merchant_id,timestamp,transaction_description,category,amount,currency,predicted_category,confidence,correct
MARC01573,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-06-14 20:38:00,RETIRADA EFECTIVO CAJERO B8WU,Financial Services,100.0,EUR,Financial Services,0.8595,True
MARC01574,ACC0000001,DiR Gym,MRC_GYM_001,2022-06-15 04:43:00,GIMNASIO DIR 8858 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC01575,ACC0000001,Amazon Prime,MRC_SUB_005,2022-06-15 06:36:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC01576,ACC0000001,Local restaurant,MRC_RST_006,2022-06-15 18:07:00,RESTAURANTE IEW7C BCN,Food & Dining,35.62,EUR,Food & Dining,1.0,True
MARC01577,ACC0000001,Amazon ES,MRC_SHP_005,2022-06-17 10:26:00,AMZN MKTP ES*4MMK9PQF,Shopping & Retail,26.39,EUR,Shopping & Retail,1.0,True
MARC01578,ACC0000001,El Nacional,MRC_RST_001,2022-06-17 11:04:00,EL NACIONAL BARCELONA,Food & Dining,52.47,EUR,Healthcare & Medical,0.9197,False
MARC01579,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2022-06-17 16:46:00,MIKKELLER BARCELONA,Food & Dining,12.53,EUR,Food & Dining,0.4847,True
MARC01580,ACC0000001,El Xampanyet,MRC_RST_005,2022-06-17 18:50:00,EL XAMPANYET BCN,Food & Dining,60.65,EUR,Shopping & Retail,0.4552,False
MARC01581,ACC0000001,Local bar,MRC_BAR_003,2022-06-18 09:19:00,BAR GL6J BCN,Food & Dining,32.82,EUR,Food & Dining,0.9996,True
MARC01582,ACC0000001,Cepsa,MRC_GAS_002,2022-06-19 14:06:00,CEPSA 9980 ES,Transportation,71.49,EUR,Transportation,1.0,True
MARC01583,ACC0000001,Mercadona,MRC_GRC_001,2022-06-19 15:02:00,MERCADONA 09873,Food & Dining,48.77,EUR,Food & Dining,1.0,True
MARC01584,ACC0000001,iCloud,MRC_SUB_007,2022-06-20 02:21:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC01585,ACC0000001,Local bar,MRC_BAR_003,2022-06-20 16:53:00,BAR 4LL6 BCN,Food & Dining,28.41,EUR,Food & Dining,0.9986,True
MARC01586,ACC0000001,YouTube Premium,MRC_SUB_006,2022-06-22 00:36:00,GOOGLE *YOUTUBE PREMIUM C6H4NJ,Entertainment & Recreation,13.99,EUR,Entertainment & Recreation,1.0,True
MARC01587,ACC0000001,Local bar,MRC_BAR_003,2022-06-22 12:34:00,BAR NW1E BCN,Food & Dining,30.9,EUR,Food & Dining,0.9985,True
MARC01588,ACC0000001,El Nacional,MRC_RST_001,2022-06-22 13:23:00,EL NACIONAL BARCELONA,Food & Dining,62.62,EUR,Healthcare & Medical,0.9197,False
MARC01589,ACC0000001,Cepsa,MRC_GAS_002,2022-06-22 14:51:00,CEPSA 5917 ES,Transportation,11.61,EUR,Transportation,1.0,True
MARC01590,ACC0000001,La Pepita,MRC_RST_004,2022-06-22 22:55:00,LA PEPITA BCN,Food & Dining,42.34,EUR,Transportation,0.9404,False
MARC01591,ACC0000001,Amazon ES,MRC_SHP_005,2022-06-23 12:34:00,AMZN MKTP ES*JYZPYKX2,Shopping & Retail,44.09,EUR,Shopping & Retail,1.0,True
MARC01592,ACC0000001,Mercadona,MRC_GRC_001,2022-06-24 10:56:00,MERCADONA 07732,Food & Dining,91.07,EUR,Food & Dining,1.0,True
MARC01593,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2022-06-24 15:03:00,MIKKELLER BARCELONA,Food & Dining,29.64,EUR,Food & Dining,0.4847,True
MARC01594,ACC0000001,Cerveceria Catalana,MRC_RST_002,2022-06-24 20:38:00,CERVECERIA CATALANA BCN,Food & Dining,43.67,EUR,Food & Dining,0.9974,True
MARC01595,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-06-25 12:45:00,RETIRADA EFECTIVO CAJERO W5T8,Financial Services,200.0,EUR,Financial Services,0.8806,True
MARC01596,ACC0000001,Local bar,MRC_BAR_003,2022-06-26 10:29:00,BAR 3E7G BCN,Food & Dining,15.59,EUR,Food & Dining,0.9989,True
MARC01597,ACC0000001,Mercadona,MRC_GRC_001,2022-06-27 19:20:00,MERCADONA 08935,Food & Dining,50.86,EUR,Food & Dining,1.0,True
MARC01598,ACC0000001,Employer,MRC_INC_001,2022-06-28 03:01:00,NOMINA BANCO FERRER SA 202206,Income,5000.0,EUR,Income,0.9982,True
MARC01599,ACC0000001,El Born Bar,MRC_BAR_002,2022-06-29 10:04:00,EL BORN BAR BCN,Food & Dining,34.91,EUR,Food & Dining,0.9975,True
MARC01600,ACC0000001,El Xampanyet,MRC_RST_005,2022-06-29 11:36:00,EL XAMPANYET BCN,Food & Dining,43.07,EUR,Shopping & Retail,0.4552,False
MARC01601,ACC0000001,Primark,MRC_SHP_008,2022-06-30 11:39:00,PRIMARK BCN 3276,Shopping & Retail,20.0,EUR,Shopping & Retail,0.9982,True
MARC01602,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-06-30 14:38:00,RETIRADA EFECTIVO CAJERO 2CJJ,Financial Services,150.0,EUR,Financial Services,0.8806,True
MARC01603,ACC0000001,El Born Bar,MRC_BAR_002,2022-06-30 16:53:00,EL BORN BAR BCN,Food & Dining,8.0,EUR,Food & Dining,0.9975,True
MARC01604,ACC0000001,Landlord,MRC_RNT_001,2022-07-01 00:37:00,TRANSFERENCIA ALQUILER REF799866,Financial Services,2000.0,EUR,Financial Services,0.9999,True
MARC01605,ACC0000001,Cerveceria Catalana,MRC_RST_002,2022-07-01 08:56:00,CERVECERIA CATALANA BCN,Food & Dining,39.04,EUR,Food & Dining,0.9974,True
MARC01606,ACC0000001,Orange Internet,MRC_UTL_002,2022-07-03 01:42:00,ORANGE ES VS24VE,Utilities & Services,29.99,EUR,Utilities & Services,0.9999,True
MARC01607,ACC0000001,Local restaurant,MRC_RST_006,2022-07-03 16:33:00,CAFETERIA EJZS BCN,Food & Dining,58.81,EUR,Food & Dining,0.9999,True
MARC01608,ACC0000001,Vueling,MRC_AIR_001,2022-07-04 11:30:00,VUELING AIRLINES 5NQZ2N,Transportation,217.6,EUR,Transportation,1.0,True
MARC01609,ACC0000001,Movistar,MRC_UTL_001,2022-07-05 02:59:00,MOVISTAR ES ZOXR1U,Utilities & Services,39.99,EUR,Utilities & Services,1.0,True
MARC01610,ACC0000001,Netflix,MRC_SUB_001,2022-07-05 04:33:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC01611,ACC0000001,Mercadona,MRC_GRC_001,2022-07-05 11:14:00,MERCADONA 01187,Food & Dining,51.04,EUR,Food & Dining,1.0,True
MARC01612,ACC0000001,Glovo,MRC_DLV_001,2022-07-05 14:55:00,GLOVO *ORDER PKCXYE,Food & Dining,32.55,EUR,Food & Dining,1.0,True
MARC01613,ACC0000001,Airbnb,MRC_HTL_002,2022-07-05 18:03:00,AIRBNB *YV2RZA,Transportation,97.85,EUR,Transportation,1.0,True
MARC01614,ACC0000001,SABA Parking,MRC_PRK_001,2022-07-06 11:32:00,SABA PARKING VBLW BCN,Transportation,13.52,EUR,Transportation,1.0,True
MARC01615,ACC0000001,SABA Parking,MRC_PRK_001,2022-07-07 15:14:00,SABA PARKING 825E BCN,Transportation,8.5,EUR,Transportation,1.0,True
MARC01616,ACC0000001,Spotify,MRC_SUB_002,2022-07-08 01:19:00,SPOTIFY ES F966SW,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC01617,ACC0000001,Cepsa,MRC_GAS_002,2022-07-08 13:22:00,CEPSA 9476 ES,Transportation,10.35,EUR,Transportation,1.0,True
MARC01618,ACC0000001,BSM Parking,MRC_PRK_002,2022-07-08 19:41:00,BSM PARKING BCN BLZM,Transportation,8.7,EUR,Transportation,0.9999,True
MARC01619,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-07-09 14:52:00,RETIRADA EFECTIVO CAJERO 0384,Financial Services,100.0,EUR,Financial Services,0.8597,True
MARC01620,ACC0000001,Disney+,MRC_SUB_003,2022-07-10 01:47:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC01621,ACC0000001,Local restaurant,MRC_RST_006,2022-07-10 13:56:00,RESTAURANTE F8PI0 BCN,Food & Dining,61.59,EUR,Food & Dining,1.0,True
MARC01622,ACC0000001,Mercadona,MRC_GRC_001,2022-07-10 14:25:00,MERCADONA 06790,Food & Dining,51.85,EUR,Food & Dining,1.0,True
MARC01623,ACC0000001,BP Spain,MRC_GAS_003,2022-07-10 20:29:00,BP #1364 BCN,Transportation,89.23,EUR,Transportation,1.0,True
MARC01624,ACC0000001,HBO Max,MRC_SUB_004,2022-07-12 05:19:00,MAX *SUBSCRIPTION XVMODZ,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC01625,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-07-12 08:57:00,RETIRADA EFECTIVO CAJERO P90Q,Financial Services,100.0,EUR,Financial Services,0.8597,True
MARC01626,ACC0000001,Just Eat,MRC_DLV_002,2022-07-12 12:20:00,JUST EAT ES SFJT5Y,Food & Dining,23.3,EUR,Food & Dining,1.0,True
MARC01627,ACC0000001,Mercadona,MRC_GRC_001,2022-07-12 18:34:00,MERCADONA 05761,Food & Dining,45.64,EUR,Food & Dining,1.0,True
MARC01628,ACC0000001,Repsol,MRC_GAS_001,2022-07-13 11:27:00,REPSOL 2479 ES,Transportation,14.99,EUR,Transportation,1.0,True
MARC01629,ACC0000001,Lidl,MRC_GRC_002,2022-07-13 19:25:00,LIDL ES 7835,Food & Dining,73.09,EUR,Food & Dining,1.0,True
MARC01630,ACC0000001,Cinesa,MRC_ENT_001,2022-07-14 12:23:00,CINESA 1246 BCN,Entertainment & Recreation,11.81,EUR,Entertainment & Recreation,1.0,True
MARC01631,ACC0000001,Ticketmaster ES,MRC_ENT_002,2022-07-14 13:20:00,TICKETMASTER ES Y8JODO,Entertainment & Recreation,74.53,EUR,Entertainment & Recreation,1.0,True
MARC01632,ACC0000001,BSM Parking,MRC_PRK_002,2022-07-14 21:11:00,BSM PARKING BCN 33EQ,Transportation,11.58,EUR,Transportation,0.9999,True
MARC01633,ACC0000001,DiR Gym,MRC_GYM_001,2022-07-15 04:36:00,GIMNASIO DIR 9950 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC01634,ACC0000001,Amazon Prime,MRC_SUB_005,2022-07-15 05:33:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC01635,ACC0000001,El Nacional,MRC_RST_001,2022-07-17 10:00:00,EL NACIONAL BARCELONA,Food & Dining,33.66,EUR,Healthcare & Medical,0.9197,False
MARC01636,ACC0000001,El Born Bar,MRC_BAR_002,2022-07-17 10:52:00,EL BORN BAR BCN,Food & Dining,14.85,EUR,Food & Dining,0.9975,True
MARC01637,ACC0000001,Mercadona,MRC_GRC_001,2022-07-17 19:23:00,MERCADONA 05786,Food & Dining,58.18,EUR,Food & Dining,1.0,True
MARC01638,ACC0000001,Pandora,MRC_GFT_001,2022-07-17 22:00:00,PANDORA JEWELRY BCN 7998,Shopping & Retail,2118.33,EUR,Shopping & Retail,0.8887,True
MARC01639,ACC0000001,Dry Martini,MRC_BAR_004,2022-07-18 13:08:00,DRY MARTINI BCN,Food & Dining,8.0,EUR,Shopping & Retail,0.9922,False
MARC01640,ACC0000001,El Nacional,MRC_RST_001,2022-07-19 13:07:00,EL NACIONAL BARCELONA,Food & Dining,142.42,EUR,Healthcare & Medical,0.9197,False
MARC01641,ACC0000001,Sephora,MRC_GFT_002,2022-07-19 18:33:00,SEPHORA BCN 5851,Shopping & Retail,84.88,EUR,Shopping & Retail,0.8488,True
MARC01642,ACC0000001,Local bar,MRC_BAR_003,2022-07-19 22:20:00,BAR JJV2 BCN,Food & Dining,25.83,EUR,Food & Dining,0.9989,True
MARC01643,ACC0000001,Zara,MRC_SHP_001,2022-07-19 23:20:00,ZARA 1029 BCN,Shopping & Retail,78.34,EUR,Shopping & Retail,1.0,True
MARC01644,ACC0000001,iCloud,MRC_SUB_007,2022-07-20 04:45:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC01645,ACC0000001,Cerveceria Catalana,MRC_RST_002,2022-07-20 16:11:00,CERVECERIA CATALANA BCN,Food & Dining,38.22,EUR,Food & Dining,0.9974,True
MARC01646,ACC0000001,Bon Preu,MRC_GRC_004,2022-07-21 08:05:00,BON PREU 8941 BCN,Food & Dining,37.28,EUR,Food & Dining,1.0,True
MARC01647,ACC0000001,Just Eat,MRC_DLV_002,2022-07-21 08:15:00,JUST EAT ES GDTT9M,Food & Dining,32.48,EUR,Food & Dining,1.0,True
MARC01648,ACC0000001,Lidl,MRC_GRC_002,2022-07-21 16:45:00,LIDL ES 5920,Food & Dining,88.82,EUR,Food & Dining,1.0,True
MARC01649,ACC0000001,Bar del Pla,MRC_RST_003,2022-07-21 17:27:00,BAR DEL PLA BCNA,Food & Dining,56.68,EUR,Food & Dining,0.9923,True
MARC01650,ACC0000001,YouTube Premium,MRC_SUB_006,2022-07-22 04:22:00,GOOGLE *YOUTUBE PREMIUM 3XP49Y,Entertainment & Recreation,13.99,EUR,Entertainment & Recreation,1.0,True
MARC01651,ACC0000001,Farmàcia,MRC_MED_001,2022-07-22 10:02:00,FARMACIA T2TX BCN,Healthcare & Medical,24.33,EUR,Healthcare & Medical,1.0,True
MARC01652,ACC0000001,Mango,MRC_SHP_002,2022-07-22 10:20:00,MANGO 2631 BCN,Shopping & Retail,72.97,EUR,Shopping & Retail,1.0,True
MARC01653,ACC0000001,Mercadona,MRC_GRC_001,2022-07-22 11:20:00,MERCADONA 05966,Food & Dining,43.37,EUR,Food & Dining,1.0,True
MARC01654,ACC0000001,Cerveceria Catalana,MRC_RST_002,2022-07-22 16:13:00,CERVECERIA CATALANA BCN,Food & Dining,62.47,EUR,Food & Dining,0.9974,True
MARC01655,ACC0000001,Repsol,MRC_GAS_001,2022-07-22 23:43:00,REPSOL 3379 ES,Transportation,82.1,EUR,Transportation,1.0,True
MARC01656,ACC0000001,Local bar,MRC_BAR_003,2022-07-25 11:23:00,BAR WBTA BCN,Food & Dining,16.1,EUR,Food & Dining,0.9988,True
MARC01657,ACC0000001,Local bar,MRC_BAR_003,2022-07-25 18:11:00,BAR BLF0 BCN,Food & Dining,16.6,EUR,Food & Dining,0.9989,True
MARC01658,ACC0000001,Local restaurant,MRC_RST_006,2022-07-26 22:38:00,RESTAURANTE 8IOPK BCN,Food & Dining,34.74,EUR,Food & Dining,1.0,True
MARC01659,ACC0000001,SABA Parking,MRC_PRK_001,2022-07-27 15:25:00,SABA PARKING 714T BCN,Transportation,14.57,EUR,Transportation,1.0,True
MARC01660,ACC0000001,Employer,MRC_INC_001,2022-07-28 06:23:00,NOMINA BANCO FERRER SA 202207,Income,5000.0,EUR,Income,0.9982,True
MARC01661,ACC0000001,BSM Parking,MRC_PRK_002,2022-07-28 09:53:00,BSM PARKING BCN N59G,Transportation,18.71,EUR,Transportation,0.9999,True
MARC01662,ACC0000001,Zara,MRC_SHP_001,2022-07-28 10:01:00,ZARA 4653 BCN,Shopping & Retail,90.95,EUR,Shopping & Retail,1.0,True
MARC01663,ACC0000001,Lidl,MRC_GRC_002,2022-07-28 16:04:00,LIDL ES 7787,Food & Dining,65.44,EUR,Food & Dining,1.0,True
MARC01664,ACC0000001,Mercadona,MRC_GRC_001,2022-07-29 17:39:00,MERCADONA 03224,Food & Dining,32.67,EUR,Food & Dining,1.0,True
MARC01665,ACC0000001,El Born Bar,MRC_BAR_002,2022-07-29 18:13:00,EL BORN BAR BCN,Food & Dining,16.47,EUR,Food & Dining,0.9975,True
MARC01666,ACC0000001,Bar del Pla,MRC_RST_003,2022-07-30 11:51:00,BAR DEL PLA BCNA,Food & Dining,56.88,EUR,Food & Dining,0.9923,True
MARC01667,ACC0000001,El Born Bar,MRC_BAR_002,2022-07-30 20:03:00,EL BORN BAR BCN,Food & Dining,14.65,EUR,Food & Dining,0.9975,True
MARC01668,ACC0000001,Local bar,MRC_BAR_003,2022-07-31 21:28:00,BAR K6H1 BCN,Food & Dining,26.75,EUR,Food & Dining,0.9988,True
MARC01669,ACC0000001,Local restaurant,MRC_RST_006,2022-07-31 22:41:00,RESTAURANTE J7JE5 BCN,Food & Dining,18.0,EUR,Food & Dining,1.0,True
MARC01670,ACC0000001,Landlord,MRC_RNT_001,2022-08-01 00:48:00,TRANSFERENCIA ALQUILER REF852728,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC01671,ACC0000001,Orange Internet,MRC_UTL_002,2022-08-03 02:33:00,ORANGE ES 34GCTB,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC01672,ACC0000001,Mercadona,MRC_GRC_001,2022-08-03 18:15:00,MERCADONA 07318,Food & Dining,56.1,EUR,Food & Dining,1.0,True
MARC01673,ACC0000001,Mercadona,MRC_GRC_001,2022-08-04 21:41:00,MERCADONA 03142,Food & Dining,45.56,EUR,Food & Dining,1.0,True
MARC01674,ACC0000001,Movistar,MRC_UTL_001,2022-08-05 00:32:00,MOVISTAR ES 4ESDGC,Utilities & Services,39.99,EUR,Utilities & Services,1.0,True
MARC01675,ACC0000001,Netflix,MRC_SUB_001,2022-08-05 04:54:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC01676,ACC0000001,Vueling,MRC_AIR_001,2022-08-05 10:51:00,VUELING AIRLINES 75L4FP,Transportation,255.85,EUR,Transportation,1.0,True
MARC01677,ACC0000001,Spotify,MRC_SUB_002,2022-08-08 04:59:00,SPOTIFY ES YF49KE,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC01678,ACC0000001,Just Eat,MRC_DLV_002,2022-08-08 11:36:00,JUST EAT ES B4DIHR,Food & Dining,31.03,EUR,Food & Dining,1.0,True
MARC01679,ACC0000001,Bon Preu,MRC_GRC_004,2022-08-08 13:06:00,BON PREU 1496 BCN,Food & Dining,47.49,EUR,Food & Dining,1.0,True
MARC01680,ACC0000001,Disney+,MRC_SUB_003,2022-08-10 01:38:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC01681,ACC0000001,El Nacional,MRC_RST_001,2022-08-10 09:00:00,EL NACIONAL BARCELONA,Food & Dining,41.3,EUR,Healthcare & Medical,0.9197,False
MARC01682,ACC0000001,El Nacional,MRC_RST_001,2022-08-10 10:32:00,EL NACIONAL BARCELONA,Food & Dining,40.46,EUR,Healthcare & Medical,0.9197,False
MARC01683,ACC0000001,Booking.com,MRC_HTL_001,2022-08-10 17:07:00,BOOKING.COM T0MZHL,Transportation,111.7,EUR,Transportation,1.0,True
MARC01684,ACC0000001,Local restaurant,MRC_RST_006,2022-08-11 16:15:00,CAFETERIA Y51J BCN,Food & Dining,57.5,EUR,Food & Dining,1.0,True
MARC01685,ACC0000001,HBO Max,MRC_SUB_004,2022-08-12 06:30:00,MAX *SUBSCRIPTION SJPSSA,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,0.9999,True
MARC01686,ACC0000001,Repsol,MRC_GAS_001,2022-08-12 08:28:00,REPSOL 1576 ES,Transportation,12.32,EUR,Transportation,1.0,True
MARC01687,ACC0000001,BSM Parking,MRC_PRK_002,2022-08-12 14:40:00,BSM PARKING BCN 13R9,Transportation,8.25,EUR,Transportation,0.9999,True
MARC01688,ACC0000001,Lidl,MRC_GRC_002,2022-08-12 15:50:00,LIDL ES 1947,Food & Dining,42.75,EUR,Food & Dining,1.0,True
MARC01689,ACC0000001,Repsol,MRC_GAS_001,2022-08-12 18:02:00,REPSOL 3684 ES,Transportation,10.85,EUR,Transportation,1.0,True
MARC01690,ACC0000001,Pull&Bear,MRC_SHP_009,2022-08-12 21:30:00,PULL AND BEAR 2663 ES,Shopping & Retail,20.0,EUR,Shopping & Retail,1.0,True
MARC01691,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-08-13 19:25:00,RETIRADA EFECTIVO CAJERO NJL0,Financial Services,200.0,EUR,Financial Services,0.8597,True
MARC01692,ACC0000001,SABA Parking,MRC_PRK_001,2022-08-14 18:57:00,SABA PARKING 4PNU BCN,Transportation,14.53,EUR,Transportation,1.0,True
MARC01693,ACC0000001,Mercadona,MRC_GRC_001,2022-08-14 21:11:00,MERCADONA 07925,Food & Dining,70.54,EUR,Food & Dining,1.0,True
MARC01694,ACC0000001,Amazon Prime,MRC_SUB_005,2022-08-15 00:34:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC01695,ACC0000001,DiR Gym,MRC_GYM_001,2022-08-15 06:09:00,GIMNASIO DIR 2595 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC01696,ACC0000001,Cepsa,MRC_GAS_002,2022-08-16 09:44:00,CEPSA 7268 ES,Transportation,66.82,EUR,Transportation,1.0,True
MARC01697,ACC0000001,El Nacional,MRC_RST_001,2022-08-16 14:47:00,EL NACIONAL BARCELONA,Food & Dining,41.23,EUR,Healthcare & Medical,0.9197,False
MARC01698,ACC0000001,Local restaurant,MRC_RST_006,2022-08-16 20:32:00,CAFETERIA 2BID BCN,Food & Dining,64.38,EUR,Food & Dining,1.0,True
MARC01699,ACC0000001,Local bar,MRC_BAR_003,2022-08-17 19:02:00,BAR S6XR BCN,Food & Dining,23.33,EUR,Food & Dining,0.9988,True
MARC01700,ACC0000001,BSM Parking,MRC_PRK_002,2022-08-17 22:36:00,BSM PARKING BCN WX86,Transportation,8.77,EUR,Transportation,0.9999,True
MARC01701,ACC0000001,Zara,MRC_SHP_001,2022-08-18 12:56:00,ZARA 8709 BCN,Shopping & Retail,74.33,EUR,Shopping & Retail,1.0,True
MARC01702,ACC0000001,La Pepita,MRC_RST_004,2022-08-18 16:29:00,LA PEPITA BCN,Food & Dining,24.6,EUR,Transportation,0.9404,False
MARC01703,ACC0000001,SABA Parking,MRC_PRK_001,2022-08-19 10:29:00,SABA PARKING 86NM BCN,Transportation,8.42,EUR,Transportation,1.0,True
MARC01704,ACC0000001,BSM Parking,MRC_PRK_002,2022-08-19 13:31:00,BSM PARKING BCN Y833,Transportation,7.72,EUR,Transportation,0.9999,True
MARC01705,ACC0000001,iCloud,MRC_SUB_007,2022-08-20 06:40:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC01706,ACC0000001,Mercadona,MRC_GRC_001,2022-08-20 17:51:00,MERCADONA 05221,Food & Dining,77.73,EUR,Food & Dining,1.0,True
MARC01707,ACC0000001,Just Eat,MRC_DLV_002,2022-08-20 19:09:00,JUST EAT ES 3IB5M2,Food & Dining,29.6,EUR,Food & Dining,1.0,True
MARC01708,ACC0000001,Lidl,MRC_GRC_002,2022-08-21 17:29:00,LIDL ES 8667,Food & Dining,46.76,EUR,Food & Dining,1.0,True
MARC01709,ACC0000001,Cepsa,MRC_GAS_002,2022-08-21 20:11:00,CEPSA 7773 ES,Transportation,77.51,EUR,Transportation,1.0,True
MARC01710,ACC0000001,YouTube Premium,MRC_SUB_006,2022-08-22 01:52:00,GOOGLE *YOUTUBE PREMIUM NRCYW1,Entertainment & Recreation,13.99,EUR,Entertainment & Recreation,1.0,True
MARC01711,ACC0000001,Local restaurant,MRC_RST_006,2022-08-22 11:49:00,RESTAURANTE 52NVU BCN,Food & Dining,44.72,EUR,Food & Dining,1.0,True
MARC01712,ACC0000001,El Born Bar,MRC_BAR_002,2022-08-23 19:21:00,EL BORN BAR BCN,Food & Dining,29.58,EUR,Food & Dining,0.9975,True
MARC01713,ACC0000001,El Born Bar,MRC_BAR_002,2022-08-24 08:56:00,EL BORN BAR BCN,Food & Dining,22.48,EUR,Food & Dining,0.9975,True
MARC01714,ACC0000001,El Born Bar,MRC_BAR_002,2022-08-24 14:27:00,EL BORN BAR BCN,Food & Dining,20.45,EUR,Food & Dining,0.9975,True
MARC01715,ACC0000001,Farmàcia,MRC_MED_001,2022-08-24 21:09:00,FARMACIA TXAP BCN,Healthcare & Medical,18.37,EUR,Healthcare & Medical,1.0,True
MARC01716,ACC0000001,H&M,MRC_SHP_004,2022-08-25 15:27:00,H&M 6467 BCN,Shopping & Retail,99.23,EUR,Shopping & Retail,0.4507,True
MARC01717,ACC0000001,Local bar,MRC_BAR_003,2022-08-25 15:32:00,CERVECERIA BE6F BCN,Food & Dining,14.57,EUR,Food & Dining,1.0,True
MARC01718,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-08-25 16:08:00,RETIRADA EFECTIVO CAJERO NA5K,Financial Services,200.0,EUR,Financial Services,0.8523,True
MARC01719,ACC0000001,El Born Bar,MRC_BAR_002,2022-08-26 13:42:00,EL BORN BAR BCN,Food & Dining,17.86,EUR,Food & Dining,0.9975,True
MARC01720,ACC0000001,CaixaBank ATM,MRC_ATM_001,2022-08-26 14:47:00,RETIRADA EFECTIVO CAJERO 07EU,Financial Services,200.0,EUR,Financial Services,0.852,True
MARC01721,ACC0000001,Local restaurant,MRC_RST_006,2022-08-27 19:27:00,RESTAURANTE 13OLG BCN,Food & Dining,42.68,EUR,Food & Dining,1.0,True
MARC01722,ACC0000001,Mercadona,MRC_GRC_001,2022-08-27 20:16:00,MERCADONA 05624,Food & Dining,36.06,EUR,Food & Dining,1.0,True
MARC01723,ACC0000001,Employer,MRC_INC_001,2022-08-28 00:07:00,NOMINA BANCO FERRER SA 202208,Income,5000.0,EUR,Income,0.9982,True
MARC01724,ACC0000001,Just Eat,MRC_DLV_002,2022-08-28 11:15:00,JUST EAT ES AF545E,Food & Dining,14.0,EUR,Food & Dining,1.0,True
MARC01725,ACC0000001,Local bar,MRC_BAR_003,2022-08-28 15:26:00,CERVECERIA GUHQ BCN,Food & Dining,16.17,EUR,Food & Dining,1.0,True
MARC01726,ACC0000001,BSM Parking,MRC_PRK_002,2022-08-28 18:13:00,BSM PARKING BCN FIXC,Transportation,10.04,EUR,Transportation,0.9999,True
MARC01727,ACC0000001,Glovo,MRC_DLV_001,2022-08-28 21:04:00,GLOVO *ORDER S775S8,Food & Dining,28.47,EUR,Food & Dining,1.0,True
MARC01728,ACC0000001,Lidl,MRC_GRC_002,2022-08-28 21:06:00,LIDL ES 8706,Food & Dining,56.66,EUR,Food & Dining,1.0,True
MARC01729,ACC0000001,Lidl,MRC_GRC_002,2022-08-29 22:43:00,LIDL ES 6664,Food & Dining,77.71,EUR,Food & Dining,1.0,True
MARC01730,ACC0000001,Mikkeller Barcelona,MRC_BAR_001,2022-08-30 15:41:00,MIKKELLER BARCELONA,Food & Dining,32.54,EUR,Food & Dining,0.4847,True
MARC01731,ACC0000001,Local restaurant,MRC_RST_006,2022-08-30 18:53:00,RESTAURANTE 0LCHT BCN,Food & Dining,34.62,EUR,Food & Dining,1.0,True
MARC01732,ACC0000001,Landlord,MRC_RNT_001,2022-09-01 04:15:00,TRANSFERENCIA ALQUILER REF399802,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC01733,ACC0000001,Airbnb,MRC_HTL_002,2022-09-01 12:16:00,AIRBNB *6QPQZP,Transportation,191.36,EUR,Transportation,1.0,True
MARC01734,ACC0000001,Amazon ES,MRC_SHP_005,2022-09-01 21:30:00,AMZN MKTP ES*RGYYZPJS,Shopping & Retail,78.57,EUR,Shopping & Retail,1.0,True
